date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:59:21	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2002%20Aug%202020%2012:59:21%20GMT	https://www.yinigeria.com.ng/robots.txt		(from )
13:59:21	20856/20856	---M--	200	added ('OK')	text/html	date:Thu,%2023%20Jan%202020%2011:02:45%20GMT	https://www.yinigeria.com.ng/	/home/diane/websites/yinvator/www.yinigeria.com.ng/index.html	(from )
13:59:22	756/756	---MC-	200	added ('OK')	text/css	date:Sun,%2002%20Aug%202020%2012:59:22%20GMT	https://fonts.googleapis.com/css?family=Muli:300,400,700,900	/home/diane/websites/yinvator/fonts.googleapis.com/cssfcca.css	(from https://www.yinigeria.com.ng/)
13:59:22	1815/1815	---M--	200	added ('OK')	image/png	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/images/favicon.png	/home/diane/websites/yinvator/www.yinigeria.com.ng/images/favicon.png	(from https://www.yinigeria.com.ng/)
13:59:22	79820/79820	---M--	200	added ('OK')	text/css	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/fonts/icomoon/style.css	/home/diane/websites/yinvator/www.yinigeria.com.ng/fonts/icomoon/style.css	(from https://www.yinigeria.com.ng/)
13:59:23	21738/21738	---M--	200	added ('OK')	text/css	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/css/jquery-ui.css	/home/diane/websites/yinvator/www.yinigeria.com.ng/css/jquery-ui.css	(from https://www.yinigeria.com.ng/)
13:59:23	160341/160341	---M--	200	added ('OK')	text/css	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/css/bootstrap.min.css	/home/diane/websites/yinvator/www.yinigeria.com.ng/css/bootstrap.min.css	(from https://www.yinigeria.com.ng/)
13:59:24	2936/2936	---M--	200	added ('OK')	text/css	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/css/owl.carousel.min.css	/home/diane/websites/yinvator/www.yinigeria.com.ng/css/owl.carousel.min.css	(from https://www.yinigeria.com.ng/)
13:59:24	965/965	---M--	200	added ('OK')	text/css	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/css/owl.theme.default.min.css	/home/diane/websites/yinvator/www.yinigeria.com.ng/css/owl.theme.default.min.css	(from https://www.yinigeria.com.ng/)
13:59:24	12795/12795	---M--	200	added ('OK')	text/css	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/css/jquery.fancybox.min.css	/home/diane/websites/yinvator/www.yinigeria.com.ng/css/jquery.fancybox.min.css	(from https://www.yinigeria.com.ng/)
13:59:25	17144/17144	---M--	200	added ('OK')	text/css	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/css/bootstrap-datepicker.css	/home/diane/websites/yinvator/www.yinigeria.com.ng/css/bootstrap-datepicker.css	(from https://www.yinigeria.com.ng/)
13:59:25	1535/1535	---M--	200	added ('OK')	text/css	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/fonts/flaticon/font/flaticon.css	/home/diane/websites/yinvator/www.yinigeria.com.ng/fonts/flaticon/font/flaticon.css	(from https://www.yinigeria.com.ng/)
13:59:26	25983/25983	---M--	200	added ('OK')	text/css	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/css/aos.css	/home/diane/websites/yinvator/www.yinigeria.com.ng/css/aos.css	(from https://www.yinigeria.com.ng/)
13:59:26	9177/9177	---M--	200	added ('OK')	text/css	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/css/jquery.mb.YTPlayer.min.css	/home/diane/websites/yinvator/www.yinigeria.com.ng/css/jquery.mb.YTPlayer.min.css	(from https://www.yinigeria.com.ng/)
13:59:26	32662/32662	---M--	200	added ('OK')	text/css	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/css/style.css	/home/diane/websites/yinvator/www.yinigeria.com.ng/css/style.css	(from https://www.yinigeria.com.ng/)
13:59:26	9799/9799	---M--	200	added ('OK')	text/html	date:Thu,%2023%20Jan%202020%2011:30:28%20GMT	https://www.yinigeria.com.ng/pay.html	/home/diane/websites/yinvator/www.yinigeria.com.ng/pay.html	(from https://www.yinigeria.com.ng/)
13:59:27	20856/20856	---M--	200	added ('OK')	text/html	date:Thu,%2023%20Jan%202020%2011:02:45%20GMT	https://www.yinigeria.com.ng/index.html	/home/diane/websites/yinvator/www.yinigeria.com.ng/index-2.html	(from https://www.yinigeria.com.ng/)
13:59:27	17678/17678	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/images/logo.jpg	/home/diane/websites/yinvator/www.yinigeria.com.ng/images/logo.jpg	(from https://www.yinigeria.com.ng/)
13:59:27	54116/54116	---M--	200	added ('OK')	text/html	date:Fri,%2004%20Oct%202019%2008:43:22%20GMT	https://www.yinigeria.com.ng/about.html	/home/diane/websites/yinvator/www.yinigeria.com.ng/about.html	(from https://www.yinigeria.com.ng/)
13:59:27	17261/17261	---M--	200	added ('OK')	text/html	date:Fri,%2004%20Oct%202019%2009:16:50%20GMT	https://www.yinigeria.com.ng/team.html	/home/diane/websites/yinvator/www.yinigeria.com.ng/team.html	(from https://www.yinigeria.com.ng/)
13:59:27	31869/31869	---M--	200	added ('OK')	text/html	date:Fri,%2004%20Oct%202019%2008:31:38%20GMT	https://www.yinigeria.com.ng/programme.html	/home/diane/websites/yinvator/www.yinigeria.com.ng/programme.html	(from https://www.yinigeria.com.ng/)
13:59:28	16468/16468	---M--	200	added ('OK')	text/html	date:Fri,%2004%20Oct%202019%2008:41:27%20GMT	https://www.yinigeria.com.ng/events.html	/home/diane/websites/yinvator/www.yinigeria.com.ng/events.html	(from https://www.yinigeria.com.ng/)
13:59:28	21266/21266	---M--	200	added ('OK')	text/html	date:Fri,%2004%20Oct%202019%2008:40:39%20GMT	https://www.yinigeria.com.ng/gallery.html	/home/diane/websites/yinvator/www.yinigeria.com.ng/gallery.html	(from https://www.yinigeria.com.ng/)
13:59:28	10953/10953	---M--	200	added ('OK')	text/html	date:Fri,%2004%20Oct%202019%2009:20:46%20GMT	https://www.yinigeria.com.ng/portfolio.html	/home/diane/websites/yinvator/www.yinigeria.com.ng/portfolio.html	(from https://www.yinigeria.com.ng/)
13:59:31	1008556/1008556	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/images/slider1.jpg	/home/diane/websites/yinvator/www.yinigeria.com.ng/images/slider1.jpg	(from https://www.yinigeria.com.ng/)
13:59:32	963452/963452	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/images/slider2.jpg	/home/diane/websites/yinvator/www.yinigeria.com.ng/images/slider2.jpg	(from https://www.yinigeria.com.ng/)
13:59:45	1534961/1534961	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/images/slider4.jpg	/home/diane/websites/yinvator/www.yinigeria.com.ng/images/slider4.jpg	(from https://www.yinigeria.com.ng/)
13:59:45	1177049/1177049	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/images/slider5.jpg	/home/diane/websites/yinvator/www.yinigeria.com.ng/images/slider5.jpg	(from https://www.yinigeria.com.ng/)
13:59:50	1090213/1090213	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/images/slider7.jpg	/home/diane/websites/yinvator/www.yinigeria.com.ng/images/slider7.jpg	(from https://www.yinigeria.com.ng/)
13:59:53	1303466/1303466	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/images/slider6.jpg	/home/diane/websites/yinvator/www.yinigeria.com.ng/images/slider6.jpg	(from https://www.yinigeria.com.ng/)
13:59:55	1098365/1098365	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/images/slider3.jpg	/home/diane/websites/yinvator/www.yinigeria.com.ng/images/slider3.jpg	(from https://www.yinigeria.com.ng/)
13:59:57	1659956/1659956	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/images/slider9.jpg	/home/diane/websites/yinvator/www.yinigeria.com.ng/images/slider9.jpg	(from https://www.yinigeria.com.ng/)
13:59:59	1191993/1191993	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/images/slider8.jpg	/home/diane/websites/yinvator/www.yinigeria.com.ng/images/slider8.jpg	(from https://www.yinigeria.com.ng/)
13:59:59	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2002%20Aug%202020%2012:59:59%20GMT	https://www.yinigeria.com.ng/course-single.html	/home/diane/websites/yinvator/www.yinigeria.com.ng/course-single.20.delayed	(from https://www.yinigeria.com.ng/)
14:00:00	129019/129019	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/images/advisers1.jpg	/home/diane/websites/yinvator/www.yinigeria.com.ng/images/advisers1.jpg	(from https://www.yinigeria.com.ng/)
14:00:02	139854/139854	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/images/advisers3.jpg	/home/diane/websites/yinvator/www.yinigeria.com.ng/images/advisers3.jpg	(from https://www.yinigeria.com.ng/)
14:00:02	213847/213847	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/images/advisers2.jpg	/home/diane/websites/yinvator/www.yinigeria.com.ng/images/advisers2.jpg	(from https://www.yinigeria.com.ng/)
14:00:03	118366/118366	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/images/directors1.jpg	/home/diane/websites/yinvator/www.yinigeria.com.ng/images/directors1.jpg	(from https://www.yinigeria.com.ng/)
14:00:03	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2002%20Aug%202020%2013:00:03%20GMT	https://www.yinigeria.com.ng/images/about_1.jpg	/home/diane/websites/yinvator/www.yinigeria.com.ng/images/about_1.jpg	(from https://www.yinigeria.com.ng/)
14:00:04	13853/13853	---M--	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/images/past/1.jfif	/home/diane/websites/yinvator/www.yinigeria.com.ng/images/past/1.html	(from https://www.yinigeria.com.ng/)
14:00:04	135479/135479	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/images/bg_1.jpg	/home/diane/websites/yinvator/www.yinigeria.com.ng/images/bg_1.jpg	(from https://www.yinigeria.com.ng/)
14:00:04	7780/7780	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/images/past/2.jpg	/home/diane/websites/yinvator/www.yinigeria.com.ng/images/past/2.jpg	(from https://www.yinigeria.com.ng/)
14:00:04	8448/8448	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/images/past/3.jpg	/home/diane/websites/yinvator/www.yinigeria.com.ng/images/past/3.jpg	(from https://www.yinigeria.com.ng/)
14:00:05	3140/3140	---M--	200	added ('OK')	image/png	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/images/past/4.png	/home/diane/websites/yinvator/www.yinigeria.com.ng/images/past/4.png	(from https://www.yinigeria.com.ng/)
14:00:05	136151/136151	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/images/advisers4.jpg	/home/diane/websites/yinvator/www.yinigeria.com.ng/images/advisers4.jpg	(from https://www.yinigeria.com.ng/)
14:00:05	5827/5827	---M--	200	added ('OK')	image/png	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/images/past/5.png	/home/diane/websites/yinvator/www.yinigeria.com.ng/images/past/5.png	(from https://www.yinigeria.com.ng/)
14:00:05	9670/9670	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/images/past/6.jpg	/home/diane/websites/yinvator/www.yinigeria.com.ng/images/past/6.jpg	(from https://www.yinigeria.com.ng/)
14:00:05	3443/3443	---M--	200	added ('OK')	image/png	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/images/past/7.png	/home/diane/websites/yinvator/www.yinigeria.com.ng/images/past/7.png	(from https://www.yinigeria.com.ng/)
14:00:05	6869/6869	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/images/past/8.jpg	/home/diane/websites/yinvator/www.yinigeria.com.ng/images/past/8.jpg	(from https://www.yinigeria.com.ng/)
14:00:06	5075/5075	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/images/past/9.jpg	/home/diane/websites/yinvator/www.yinigeria.com.ng/images/past/9.jpg	(from https://www.yinigeria.com.ng/)
14:00:06	2954/2954	---M--	200	added ('OK')	image/png	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/images/past/10.png	/home/diane/websites/yinvator/www.yinigeria.com.ng/images/past/10.png	(from https://www.yinigeria.com.ng/)
14:00:06	945152/945152	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/images/slider10.jpg	/home/diane/websites/yinvator/www.yinigeria.com.ng/images/slider10.jpg	(from https://www.yinigeria.com.ng/)
14:00:06	2931/2931	---M--	200	added ('OK')	image/png	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/images/past/11.png	/home/diane/websites/yinvator/www.yinigeria.com.ng/images/past/11.png	(from https://www.yinigeria.com.ng/)
14:00:06	5879/5879	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/images/past/12.jpg	/home/diane/websites/yinvator/www.yinigeria.com.ng/images/past/12.jpg	(from https://www.yinigeria.com.ng/)
14:00:06	6312/6312	---M--	200	added ('OK')	image/png	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/images/past/13.png	/home/diane/websites/yinvator/www.yinigeria.com.ng/images/past/13.png	(from https://www.yinigeria.com.ng/)
14:00:07	5170/5170	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/images/past/14.jpg	/home/diane/websites/yinvator/www.yinigeria.com.ng/images/past/14.jpg	(from https://www.yinigeria.com.ng/)
14:00:07	5865/5865	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/images/past/15.jpg	/home/diane/websites/yinvator/www.yinigeria.com.ng/images/past/15.jpg	(from https://www.yinigeria.com.ng/)
14:00:07	7360/7360	---M--	200	added ('OK')	image/png	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/images/logo.png	/home/diane/websites/yinvator/www.yinigeria.com.ng/images/logo.png	(from https://www.yinigeria.com.ng/)
14:00:07	35159/35159	---M--	200	added ('OK')	image/png	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/images/past/16.png	/home/diane/websites/yinvator/www.yinigeria.com.ng/images/past/16.png	(from https://www.yinigeria.com.ng/)
14:00:08	11421/11421	---M--	200	added ('OK')	application/javascript	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/js/jquery-migrate-3.0.1.min.js	/home/diane/websites/yinvator/www.yinigeria.com.ng/js/jquery-migrate-3.0.1.min.js	(from https://www.yinigeria.com.ng/)
14:00:08	86926/86926	---M--	200	added ('OK')	application/javascript	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/js/jquery-3.3.1.min.js	/home/diane/websites/yinvator/www.yinigeria.com.ng/js/jquery-3.3.1.min.js	(from https://www.yinigeria.com.ng/)
14:00:08	45799/45799	---M--	200	added ('OK')	application/javascript	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/js/jquery-ui.js	/home/diane/websites/yinvator/www.yinigeria.com.ng/js/jquery-ui.js	(from https://www.yinigeria.com.ng/)
14:00:08	20336/20336	---M--	200	added ('OK')	application/javascript	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/js/popper.min.js	/home/diane/websites/yinvator/www.yinigeria.com.ng/js/popper.min.js	(from https://www.yinigeria.com.ng/)
14:00:09	51039/51039	---M--	200	added ('OK')	application/javascript	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/js/bootstrap.min.js	/home/diane/websites/yinvator/www.yinigeria.com.ng/js/bootstrap.min.js	(from https://www.yinigeria.com.ng/)
14:00:09	42766/42766	---M--	200	added ('OK')	application/javascript	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/js/owl.carousel.min.js	/home/diane/websites/yinvator/www.yinigeria.com.ng/js/owl.carousel.min.js	(from https://www.yinigeria.com.ng/)
14:00:09	12597/12597	---M--	200	added ('OK')	application/javascript	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/js/jquery.stellar.min.js	/home/diane/websites/yinvator/www.yinigeria.com.ng/js/jquery.stellar.min.js	(from https://www.yinigeria.com.ng/)
14:00:09	5339/5339	---M--	200	added ('OK')	application/javascript	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/js/jquery.countdown.min.js	/home/diane/websites/yinvator/www.yinigeria.com.ng/js/jquery.countdown.min.js	(from https://www.yinigeria.com.ng/)
14:00:09	34172/34172	---M--	200	added ('OK')	application/javascript	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/js/bootstrap-datepicker.min.js	/home/diane/websites/yinvator/www.yinigeria.com.ng/js/bootstrap-datepicker.min.js	(from https://www.yinigeria.com.ng/)
14:00:10	8111/8111	---M--	200	added ('OK')	application/javascript	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/js/jquery.easing.1.3.js	/home/diane/websites/yinvator/www.yinigeria.com.ng/js/jquery.easing.1.3.js	(from https://www.yinigeria.com.ng/)
14:00:10	14244/14244	---M--	200	added ('OK')	application/javascript	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/js/aos.js	/home/diane/websites/yinvator/www.yinigeria.com.ng/js/aos.js	(from https://www.yinigeria.com.ng/)
14:00:10	68196/68196	---M--	200	added ('OK')	application/javascript	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/js/jquery.fancybox.min.js	/home/diane/websites/yinvator/www.yinigeria.com.ng/js/jquery.fancybox.min.js	(from https://www.yinigeria.com.ng/)
14:00:10	10084/10084	---M--	200	added ('OK')	application/javascript	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/js/jquery.sticky.js	/home/diane/websites/yinvator/www.yinigeria.com.ng/js/jquery.sticky.js	(from https://www.yinigeria.com.ng/)
14:00:11	7122/7122	---M--	200	added ('OK')	application/javascript	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/js/main.js	/home/diane/websites/yinvator/www.yinigeria.com.ng/js/main.js	(from https://www.yinigeria.com.ng/)
14:00:11	62550/62550	---M--	200	added ('OK')	application/javascript	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/js/jquery.mb.YTPlayer.min.js	/home/diane/websites/yinvator/www.yinigeria.com.ng/js/jquery.mb.YTPlayer.min.js	(from https://www.yinigeria.com.ng/)
14:00:11	51/51	---MCZ	200	added ('OK')	text/plain	date:Sun,%2002%20Aug%202020%2013:00:11%20GMT	https://fonts.googleapis.com/robots.txt		(from https://www.yinigeria.com.ng/)
14:00:12	13977/13977	---M--	200	added ('OK')	text/html	date:Fri,%2004%20Oct%202019%2008:30:38%20GMT	https://www.yinigeria.com.ng/register.html	/home/diane/websites/yinvator/www.yinigeria.com.ng/register.html	(from https://www.yinigeria.com.ng/pay.html)
14:00:21	158437/158437	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Oct%202019%2009:12:58%20GMT	https://www.yinigeria.com.ng/images/directors3.jpg	/home/diane/websites/yinvator/www.yinigeria.com.ng/images/directors3.jpg	(from https://www.yinigeria.com.ng/team.html)
14:00:22	163400/163400	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/images/directors4.jpg	/home/diane/websites/yinvator/www.yinigeria.com.ng/images/directors4.jpg	(from https://www.yinigeria.com.ng/team.html)
14:00:22	238562/238562	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Aug%202019%2010:31:14%20GMT	https://www.yinigeria.com.ng/images/directors5.jpg	/home/diane/websites/yinvator/www.yinigeria.com.ng/images/directors5.jpg	(from https://www.yinigeria.com.ng/team.html)
14:00:23	91396/91396	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/images/directors7.jpg	/home/diane/websites/yinvator/www.yinigeria.com.ng/images/directors7.jpg	(from https://www.yinigeria.com.ng/team.html)
14:00:24	338421/338421	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/images/directors6.jpg	/home/diane/websites/yinvator/www.yinigeria.com.ng/images/directors6.jpg	(from https://www.yinigeria.com.ng/team.html)
14:00:24	145084/145084	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/images/pro1.jpg	/home/diane/websites/yinvator/www.yinigeria.com.ng/images/pro1.jpg	(from https://www.yinigeria.com.ng/programme.html)
14:00:24	71020/71020	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/images/pro2.jpg	/home/diane/websites/yinvator/www.yinigeria.com.ng/images/pro2.jpg	(from https://www.yinigeria.com.ng/programme.html)
14:00:24	266879/266879	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/images/directors8.jpg	/home/diane/websites/yinvator/www.yinigeria.com.ng/images/directors8.jpg	(from https://www.yinigeria.com.ng/team.html)
14:00:24	139505/139505	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/images/pro3.jpg	/home/diane/websites/yinvator/www.yinigeria.com.ng/images/pro3.jpg	(from https://www.yinigeria.com.ng/programme.html)
14:00:25	360266/360266	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/images/pro4.jpg	/home/diane/websites/yinvator/www.yinigeria.com.ng/images/pro4.jpg	(from https://www.yinigeria.com.ng/programme.html)
14:00:26	278789/278789	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/images/pro5.jpg	/home/diane/websites/yinvator/www.yinigeria.com.ng/images/pro5.jpg	(from https://www.yinigeria.com.ng/programme.html)
14:00:26	97041/97041	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/images/pro7.jpg	/home/diane/websites/yinvator/www.yinigeria.com.ng/images/pro7.jpg	(from https://www.yinigeria.com.ng/programme.html)
14:00:27	80099/80099	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/images/pro8.jpg	/home/diane/websites/yinvator/www.yinigeria.com.ng/images/pro8.jpg	(from https://www.yinigeria.com.ng/programme.html)
14:00:27	258529/258529	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/images/pro6.jpg	/home/diane/websites/yinvator/www.yinigeria.com.ng/images/pro6.jpg	(from https://www.yinigeria.com.ng/programme.html)
14:00:27	179424/179424	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/images/pro9.jpg	/home/diane/websites/yinvator/www.yinigeria.com.ng/images/pro9.jpg	(from https://www.yinigeria.com.ng/programme.html)
14:00:28	238745/238745	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/images/gallery/g02.jpg	/home/diane/websites/yinvator/www.yinigeria.com.ng/images/gallery/g02.jpg	(from https://www.yinigeria.com.ng/gallery.html)
14:00:28	268453/268453	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/images/gallery/g01.jpg	/home/diane/websites/yinvator/www.yinigeria.com.ng/images/gallery/g01.jpg	(from https://www.yinigeria.com.ng/gallery.html)
14:00:28	192787/192787	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/images/gallery/g03.jpg	/home/diane/websites/yinvator/www.yinigeria.com.ng/images/gallery/g03.jpg	(from https://www.yinigeria.com.ng/gallery.html)
14:00:29	208056/208056	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/images/gallery/g05.jpg	/home/diane/websites/yinvator/www.yinigeria.com.ng/images/gallery/g05.jpg	(from https://www.yinigeria.com.ng/gallery.html)
14:00:29	202200/202200	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/images/gallery/g04.jpg	/home/diane/websites/yinvator/www.yinigeria.com.ng/images/gallery/g04.jpg	(from https://www.yinigeria.com.ng/gallery.html)
14:00:29	212707/212707	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Aug%202019%2015:26:54%20GMT	https://www.yinigeria.com.ng/images/gallery/g06.jpg	/home/diane/websites/yinvator/www.yinigeria.com.ng/images/gallery/g06.jpg	(from https://www.yinigeria.com.ng/gallery.html)
